"Pessoa autorizada a dispor","Tipo de depósito","Posição no depósito","Produto","Descrição produto","Lote","Documento","Data EM","Qtd.entr.UMAlt.","Qtd.saída UMA","Qtd.disponível UMA","Qtd.UMA","Unidade med.altern.","Qtd.disponível UMB","Quantidade","UM básica","Tipo de estoque","Denom.tipo estoque","Moeda","Valor total","Número de UCs","Hr.entr.mercadorias","Nº de quantos","Corr.pos.dep.","Col.posição depósito","Nível pos.dep.","Subdiv.pos.dep.","Bloq.saída depós.","Bloq.entr.depósito","Inv.fís.ativo","Unidade de transporte",
"1012","AEL","HID200501A","89292672","FILTRO PISC DFR19 S/AREIA S/BOMBA DANCOR","","","2025-12-16","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","555.62","0","10:13:51","1","20","05","01","A","","","","",
"1012","AEL","HID200501A","89127913","BOMBA PISCINA PF-17 MONO 1/2CV 127/220V","","","2026-01-09","0","0","7","7","UN","7","7","UN","0L","MM 0020, vendas, livre","BRL","4225.69","0","11:41:57","1","20","05","01","A","","","","",
"1012","AEL","HID200501A","89791380","BOMBA SUBMERSIV AGUA XKS 450P 1/2CV 127V","","","2025-10-02","0","0","14","14","UN","14","14","UN","0L","MM 0020, vendas, livre","BRL","4300.94","0","06:49:13","1","20","05","01","A","","","","",
"1012","AEL","HID200502A","89402894","BOMBA HIDROM CHS17 MONO BIV 1/2CV","","","2024-12-16","0","0","15","15","UN","15","15","UN","0L","MM 0020, vendas, livre","BRL","7621.80","0","13:05:42","1","20","05","02","A","","","","",
"1012","AEL","HID200502A","89128004","BOMBA PISCINA PF-17 MONO 1/3CV 127/220V","","","2026-01-09","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","1901.76","0","11:41:58","1","20","05","02","A","","","","",
"1012","AEL","HID200502A","89265295","BOMBA PISCINA PF-17 MONO 1/4CV 127/220V","","","2026-01-09","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","6708.00","0","11:41:58","1","20","05","02","A","","","","",
"1012","AEL","HID200503A","89437656","RESERVATORIO TERMICO KORT INOX 200L BP","","","2025-08-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","1425.38","0","12:22:35","1","20","05","03","A","","","","",
"1012","AEL","HID200503B","89437656","RESERVATORIO TERMICO KORT INOX 200L BP","","","2025-08-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","1425.38","0","12:22:32","1","20","05","03","B","","","","",
"1012","AEL","HID200601A","89047413","JOELHO 90 CPVC DN22 TIGRE","","","2025-10-07","0","0","880","880","UN","880","880","UN","0L","MM 0020, vendas, livre","BRL","2455.20","0","17:02:31","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89046356","TE RED MET PEX 16X20X16MM ASTRA","","","2025-12-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","21.89","0","10:26:11","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89046314","TE MET M PEX 20MMX1/2 ASTRA","","","2025-12-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","23.47","0","10:26:11","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89046265","CONECTOR MOVEL MET F PEX 25MMX3/4 ASTRA","","","2025-12-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","16.64","0","10:26:11","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89046216","CONECTOR MOVEL MET F PEX 16MMX3/4 ASTRA","","","2025-12-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","15.05","0","10:26:11","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89045082","ANEL VED PEX 25MM 1 10PC ASTRA","","","2025-12-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","13.98","0","10:26:11","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89044123","ADESIVO PLAST CPVC FRASCO 175G TIGRE","","","2025-12-16","0","0","100","100","UN","100","100","UN","0L","MM 0020, vendas, livre","BRL","2349.00","0","18:51:47","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89412232","CANOPLA PEX 16MM ASTRA","","","2024-09-02","0","0","15","15","UN","15","15","UN","0L","MM 0020, vendas, livre","BRL","77.10","0","15:29:49","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89647544","PRENSA PEX 16 A 25MM ASTRA","","","2024-10-23","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","5997.53","0","10:38:15","1","20","06","01","A","","","","",
"1012","AEL","HID200601A","89795811","PASTILHA CLORO 3X1 200G HTH","","","2026-01-26","0","0","400","400","UN","400","400","UN","0L","MM 0020, vendas, livre","BRL","2012.00","0","16:31:10","1","20","06","01","A","","","","",
"1012","AEL","HID200602A","89795846","REDUTOR ALCALINIDADE PH 1L HTH","","","2025-11-28","0","0","48","48","UN","48","48","UN","0L","MM 0020, vendas, livre","BRL","812.16","0","09:51:13","1","20","06","02","A","","","","",
"1012","AEL","HID200602A","89240403","KIT CHUV PEX C/REG PRESS GAV Q MET 0,9M","","","2024-10-02","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","2448.70","0","08:55:34","1","20","06","02","A","","","","",
"1012","AEL","HID200603A","89127864","TUBO PEX AGUA QUENTE 25MM ASTRA","","","2025-12-08","0","0","100","100","M","100","100","M","0L","MM 0020, vendas, livre","BRL","772.00","0","10:26:11","1","20","06","03","A","","","","",
"1012","AEL","HID200603A","89292672","FILTRO PISC DFR19 S/AREIA S/BOMBA DANCOR","","","2025-11-10","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","2222.48","0","14:01:27","1","20","06","03","A","","","","",
"1012","AEL","HID200701A","89795881","ALGICIDA MANUTENCAO 1L HTH","","","2026-01-26","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","451.84","0","16:31:11","1","20","07","01","A","","","","",
"1012","AEL","HID200701A","89795853","ELEVADOR ALCALINIDADE 2KG HTH","","","2026-01-26","0","0","90","90","UN","90","90","UN","0L","MM 0020, vendas, livre","BRL","1917.00","0","16:31:11","1","20","07","01","A","","","","",
"1012","AEL","HID200701A","89821550","CLORO FLUTUADOR 500G HTH","","","2024-11-19","0","0","14","14","UN","14","14","UN","0L","MM 0020, vendas, livre","BRL","716.66","0","11:42:59","1","20","07","01","A","","","","",
"1012","AEL","HID200701A","89821522","ELIMINADOR DE OLEOSIDADE 1L HTH","","","2026-01-26","0","0","48","48","UN","48","48","UN","0L","MM 0020, vendas, livre","BRL","827.52","0","16:31:10","1","20","07","01","A","","","","",
"1012","AEL","HID200701A","89821515","ELEVADOR DE PH PARA PISCINA 1,5 KG HTH","","","2026-01-26","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","383.28","0","16:31:11","1","20","07","01","A","","","","",
"1012","AEL","HID200702A","89795755","ALGICIDA CHOQUE 1L HTH","","","2026-01-26","0","0","128","128","UN","128","128","UN","0L","MM 0020, vendas, livre","BRL","2384.64","0","16:31:10","1","20","07","02","A","","","","",
"1012","AEL","HID200702A","89795902","LIMPA BORDAS PISC 1L HTH","","","2026-01-26","0","0","89","89","UN","89","89","UN","0L","MM 0020, vendas, livre","BRL","1690.11","0","16:31:10","1","20","07","02","A","","","","",
"1012","AEL","HID200702A","89795916","ALGICIDA ULTRA-CLEAR 1L HTH","","","2026-01-26","0","0","54","54","UN","54","54","UN","0L","MM 0020, vendas, livre","BRL","1037.34","0","16:31:10","1","20","07","02","A","","","","",
"1012","AEL","HID200702A","89647670","DEGRAU PLAST C/ VARAO DE LATAO BRUSTEC","","","2025-03-27","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","786.00","0","10:34:44","1","20","07","02","A","","","","",
"1012","AEL","HID200703A","89402866","BOMBA PISCINA PF-17 MONO 1CV 127/220V","","","2025-01-17","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","3393.68","0","10:51:57","1","20","07","03","A","","","","",
"1012","AEL","HID200703B","89437656","RESERVATORIO TERMICO KORT INOX 200L BP","","","2025-08-08","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","1425.38","0","12:25:00","1","20","07","03","B","","","","",
"1012","AEL","HID200801A","89540283","BOMBA AUTOASP ULTRA DA-2 MONO 1/2CV 127V","","","2025-11-10","0","0","35","35","UN","35","35","UN","0L","MM 0020, vendas, livre","BRL","11890.20","0","14:01:31","1","20","08","01","A","","","","",
"1012","AEL","HID200801B","89540283","BOMBA AUTOASP ULTRA DA-2 MONO 1/2CV 127V","","","2025-11-10","0","0","40","40","UN","40","40","UN","0L","MM 0020, vendas, livre","BRL","13588.80","0","14:01:31","1","20","08","01","B","","","","",
"1012","AEL","HID200901A","89795881","ALGICIDA MANUTENCAO 1L HTH","","","2026-01-29","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","451.84","0","08:51:31","1","20","09","01","A","","","","",
"1012","AEL","HID200901A","89795874","REFIL CLARIFICANTE AUX FILTRACAO 900ML","","","2026-01-26","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","122.08","0","16:31:10","1","20","09","01","A","","","","",
"1012","AEL","HID200901A","89795776","CLARIFICANTE AUX FILTRACAO 5L HTH","","","2026-01-29","0","0","20","20","UN","20","20","UN","0L","MM 0020, vendas, livre","BRL","847.00","0","08:51:31","1","20","09","01","A","","","","",
"1012","AEL","HID200901A","89795762","REFIL ALGICIDA CHOQUE 900ML HTH","","","2026-01-29","0","0","47","47","UN","47","47","UN","0L","MM 0020, vendas, livre","BRL","629.33","0","08:51:31","1","20","09","01","A","","","","",
"1012","AEL","HID200901A","89821515","ELEVADOR DE PH PARA PISCINA 1,5 KG HTH","","","2026-01-29","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","383.28","0","08:51:31","1","20","09","01","A","","","","",
"1012","AEL","HID200902A","89728296","MANG FLUTUANTE PISCINA 1.1/2 12M VEICO","","","2025-10-17","0","0","25","25","UN","25","25","UN","0L","MM 0020, vendas, livre","BRL","3748.00","0","15:43:15","1","20","09","02","A","","","","",
"1012","AEL","HID200903A","89821396","BOMBA SUB CONTROL W2.5SDIM2/11 127V CLAW","","*","","24","0","63","63","UN","63","63","UN","0L","MM 0020, vendas, livre","BRL","19869.57","0","00:00:00","1","20","09","03","A","","","","",
"1012","AEL","HID201001A","89540283","BOMBA AUTOASP ULTRA DA-2 MONO 1/2CV 127V","","","2025-10-15","0","0","60","60","UN","60","60","UN","0L","MM 0020, vendas, livre","BRL","20383.20","0","10:49:34","1","20","10","01","A","","","","",
"1012","AEL","HID201101A","89044753","ALGICIDA CHOQUE 1L GENCO","","","2026-01-23","0","0","12","12","UN","12","12","UN","0L","MM 0020, vendas, livre","BRL","237.24","0","10:29:25","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89044746","ALGICIDA MANUTENCAO 1L GENCO","","","2026-01-23","0","0","85","85","UN","85","85","UN","0L","MM 0020, vendas, livre","BRL","969.00","0","10:29:22","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89044725","CLARIFICANTE AUX FILTRACAO 1L GENCO","","","2026-01-23","0","0","46","46","UN","46","46","UN","0L","MM 0020, vendas, livre","BRL","491.28","0","10:29:27","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795916","ALGICIDA ULTRA-CLEAR 1L HTH","","","2026-01-26","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","57.63","0","16:31:10","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795895","REFIL ALGICIDA MANUTENCAO 900ML HTH","","","2025-11-28","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","101.70","0","09:51:12","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795881","ALGICIDA MANUTENCAO 1L HTH","","","2026-01-26","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","42.36","0","16:31:11","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795846","REDUTOR ALCALINIDADE PH 1L HTH","","","2025-11-28","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","16.92","0","09:51:13","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795804","CLORO FLUTUADOR 830G HTH","","","2025-11-28","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","431.50","0","09:51:12","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795776","CLARIFICANTE AUX FILTRACAO 5L HTH","","","2026-01-29","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","42.35","0","08:51:31","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795755","ALGICIDA CHOQUE 1L HTH","","","2026-01-26","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","596.16","0","16:31:10","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795741","SOLUCAO AGUA TURVA 1L HTH","","","2026-01-26","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","54.56","0","16:31:08","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795734","SOLUCAO AGUA DE POCO 1L HTH","","","2026-01-26","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","1090.56","0","16:31:10","1","20","11","01","A","","","","",
"1012","AEL","HID201101A","89795720","ELEVADOR PH LIQUIDO 1L HTH","","","2026-01-26","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","28.89","0","16:31:08","1","20","11","01","A","","","","",
"1012","AEL","HID201102A","89795790","ALGICIDA CHOQUE 5L HTH","","","2025-11-28","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","223.20","0","09:51:10","1","20","11","02","A","","","","",
"1012","AEL","HID201102A","89683720","MANG LISA PVC 5/16 CRI NIVEL E1,0 TAIVI","","","2025-03-07","0","0","200","200","M","200","200","M","0L","MM 0020, vendas, livre","BRL","148.00","0","09:56:32","1","20","11","02","A","","","","",
"1012","AEL","HID201102A","89183101","PROLONG MEDIO MF ZAMAC AM 1/2 GARDEN","","","2025-05-29","0","0","200","200","UN","200","200","UN","0L","MM 0020, vendas, livre","BRL","560.00","0","14:36:26","1","20","11","02","A","","","","",
"1012","AEL","HID201102A","89196856","FILTRO PISC DFR15 S/AREIA S/BOMBA DANCOR","","","2026-01-09","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","1894.56","0","11:41:55","1","20","11","02","A","","","","",
"1012","AEL","HID201103A","89795783","ALGICIDA MANUTENCAO 5L HTH","","","2025-02-03","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","1354.80","0","10:12:01","1","20","11","03","A","","","","",
"1012","AEL","HID201103A","89735534","MANG REF PVC 3/4 VD E2,3 TAIVI","","","2026-01-26","0","0","250","250","M","250","250","M","0L","MM 0020, vendas, livre","BRL","1187.50","0","08:39:38","1","20","11","03","A","","","","",
"1012","AEL","HID201104A","89795783","ALGICIDA MANUTENCAO 5L HTH","","","2025-10-21","0","0","7","7","UN","7","7","UN","0L","MM 0020, vendas, livre","BRL","395.15","0","15:09:55","1","20","11","04","A","","","","",
"1012","AEL","HID201104A","89795790","ALGICIDA CHOQUE 5L HTH","","","2025-10-21","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","74.40","0","15:09:55","1","20","11","04","A","","","","",
"1012","AEL","HID201104A","89728282","MANG FLUTUANTE PISCINA 1.1/2 8M VEICO","","","2025-11-28","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","1484.08","0","12:03:25","1","20","11","04","A","","","","",
"1012","AEL","HID201104A","89728296","MANG FLUTUANTE PISCINA 1.1/2 12M VEICO","","","2025-10-17","0","0","7","7","UN","7","7","UN","0L","MM 0020, vendas, livre","BRL","1049.44","0","15:43:15","1","20","11","04","A","","","","",
"1012","AEL","HID201105A","89127920","BOMBA PISCINA PF-17 MONO 3/4CV 127/220V","","","2025-01-17","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","9121.60","0","10:51:55","1","20","11","05","A","","","","",
"1012","AEL","HID201201A","89871194","FILTRO PISCINA BP32000 C/ VALV BLUEPOOL","","","2025-06-03","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","527.07","0","09:32:40","1","20","12","01","A","","","","",
"1012","AEL","HID201201A","89728296","MANG FLUTUANTE PISCINA 1.1/2 12M VEICO","","","2025-10-17","0","0","5","5","UN","5","5","UN","0L","MM 0020, vendas, livre","BRL","749.60","0","15:43:15","1","20","12","01","A","","","","",
"1012","AEL","HID201202A","89802776","MANG LISA PVC 3/4 LAR SUPERFLEX TAIVI","","","2025-12-30","0","0","250","250","M","250","250","M","0L","MM 0020, vendas, livre","BRL","902.50","0","07:57:32","1","20","12","02","A","","","","",
"1012","AEL","HID201202A","89647551","MANG POLIETILENO PONTA AZUL 1/2 COFLEX","","","2026-01-07","0","0","400","400","M","400","400","M","0L","MM 0020, vendas, livre","BRL","684.00","0","07:57:04","1","20","12","02","A","","","","",
"1012","AEL","HID201202A","89647565","MANG POLIETILENO PONTA AZUL 3/4 COFLEX","","","2026-01-07","0","0","100","100","M","100","100","M","0L","MM 0020, vendas, livre","BRL","243.00","0","07:57:04","1","20","12","02","A","","","","",
"1012","AEL","HID201202A","89913145","TUBO PEX GAS AMARELO DN20 EMMETI","","","2026-01-16","0","0","100","100","M","100","100","M","0L","MM 0020, vendas, livre","BRL","866.00","0","16:11:15","1","20","12","02","A","","","","",
"1012","AEL","HID201203B","89196933","FILTRO PISC DFR11 S/AREIA S/BOMBA DANCOR","","","2026-01-09","0","0","8","8","UN","8","8","UN","0L","MM 0020, vendas, livre","BRL","2652.64","0","11:41:50","1","20","12","03","B","","","","",
"1012","AEL","HID201301A","89181813","ENROLADOR MANG FIXO GIRAT MET 30M OVERT","","","2025-09-12","0","0","3","3","UN","3","3","UN","0L","MM 0020, vendas, livre","BRL","83.25","0","16:48:31","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89044592","BOIA DE NIVEL AUTOMATICA 15A 1,5M ANAUGE","","","2025-12-16","0","0","6","6","UN","6","6","UN","0L","MM 0020, vendas, livre","BRL","138.06","0","09:45:11","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598460","UNIAO ESPIGAO PT 1 TAIVI","","","2026-01-26","0","0","300","300","UN","300","300","UN","0L","MM 0020, vendas, livre","BRL","654.00","0","08:39:33","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598453","UNIAO ESPIGAO PT 3/4 TAIVI","","","2025-11-24","0","0","150","150","UN","150","150","UN","0L","MM 0020, vendas, livre","BRL","142.50","0","11:49:05","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598446","UNIAO ESPIGAO PT 1/2 TAIVI","","","2026-01-26","0","0","100","100","UN","100","100","UN","0L","MM 0020, vendas, livre","BRL","79.00","0","08:39:33","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598425","TE ESPIGAO PT 1/2 TAIVI","","","2025-11-24","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","62.32","0","11:49:06","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598320","ADAPT INT RED M ESPIG PT 1X3/4 TAIVI","","","2026-01-26","0","0","342","342","UN","342","342","UN","0L","MM 0020, vendas, livre","BRL","653.22","0","08:39:33","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598313","ADAPT INT RED M ESPIG PT 3/4X1/2 TAIVI","","","2026-01-26","0","0","150","150","UN","150","150","UN","0L","MM 0020, vendas, livre","BRL","187.50","0","08:39:33","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598306","ADAPT INT M ESPIG PT 1 TAIVI","","","2026-01-26","0","0","50","50","UN","50","50","UN","0L","MM 0020, vendas, livre","BRL","116.00","0","08:39:33","1","20","13","01","A","","","","",
"1012","AEL","HID201301A","89598292","ADAPT INT M ESPIG PT 3/4 TAIVI","","","2026-01-26","0","0","100","100","UN","100","100","UN","0L","MM 0020, vendas, livre","BRL","128.00","0","08:39:33","1","20","13","01","A","","","","",
